Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak
12/31/2017,72805,33764,FL,Tampa,Pinellas,Clearwater,2367,221400,0.0013568520000000002,0.01049749,0.067502411,0.115644162,0.011437538,2006-06,2006-Q2,233100,-0.05019305
12/31/2017,63161,13502,NY,Utica,Oneida,Utica,2368,97500,0.010362694,0.029567054,0.06441048,0.031486689,0.011575923,2017-12,2017-Q4,97500,0.0
12/31/2017,95835,89139,NV,Las Vegas,Clark,Las Vegas,2369,273800,0.005878031,0.035552194,0.122591226,0.11623406300000001,-0.007765843000000001,2006-05,2006-Q2,348700,-0.21479782
12/31/2017,81434,53719,WI,Madison,Dane,Madison,2370,243500,0.001233553,0.0041237109999999995,0.047762478,0.044889682,0.014332883999999999,2017-12,2017-Q4,243500,0.0
12/31/2017,62232,11756,NY,New York,Nassau,Levittown,2371,404300,0.003225806,0.008984278,0.067036157,0.059591008,0.006882235,2006-06,2006-Q2,412400,-0.019641125
12/31/2017,66630,20783,MD,Washington,Prince Georges,Chillum,2372,300900,0.00501002,0.018963766,0.024166099,0.121764666,-0.017335157,2007-04,2007-Q2,395400,-0.238998483
12/31/2017,73062,34243,FL,North Port-Sarasota-Bradenton,Sarasota,Sarasota,2373,260600,0.00462606,0.007733952,0.011253395,0.091255548,0.009708395,2006-03,2006-Q1,324200,-0.19617520000000002
12/31/2017,94849,85257,AZ,Phoenix,Maricopa,Scottsdale,2374,306600,-0.00065189,0.00921659,0.094218415,0.11252094900000001,0.016038221999999998,2017-11,2017-Q4,306800,-0.00065189
12/31/2017,70498,29466,SC,Charleston,Charleston,Mount Pleasant,2375,406800,0.003700962,0.00942928,0.030656195,0.060338302999999996,0.021174268,2017-12,2017-Q4,406800,0.0
12/31/2017,93283,80206,CO,Denver,Denver,Denver,2376,649700,0.005727554,0.011993769,0.056938344,0.100991161,0.052658477,2017-12,2017-Q4,649700,0.0
12/31/2017,93286,80209,CO,Denver,Denver,Denver,2377,707400,0.005686665,0.016671457,0.057399103,0.096006757,0.051629441,2017-12,2017-Q4,707400,0.0
12/31/2017,72776,33713,FL,Tampa,Pinellas,Saint Petersburg,2378,165800,-0.000602773,0.010359537,0.092226614,0.15982238599999998,0.009930433,2006-10,2006-Q4,167100,-0.007779773
12/31/2017,85948,63130,MO,St. Louis,Saint Louis,University City,2379,207400,-0.0009633910000000001,0.0019323670000000002,-0.011910434,0.045412825999999996,0.001115785,2007-05,2007-Q2,217400,-0.04599816
12/31/2017,84540,60504,IL,Chicago,Kane,Aurora,2380,204100,0.003935071,0.018971543,0.075909331,0.059050935,-0.005327989,2007-05,2007-Q2,220500,-0.074376417
12/31/2017,72571,33404,FL,Miami-Fort Lauderdale,Palm Beach,Riviera Beach,2381,201100,-0.004948045999999999,0.018743668,0.155083285,0.143180925,,2017-11,2017-Q4,202100,-0.004948045999999999
12/31/2017,82283,55433,MN,Minneapolis-St Paul,Anoka,Coon Rapids,2382,196100,0.008226221,0.017116183,0.065181966,0.08619431,0.004924253,2006-02,2006-Q1,206200,-0.048981570999999995
12/31/2017,71048,30329,GA,Atlanta,Dekalb,North Druid Hills,2383,388700,0.002579314,0.009872694,0.072867789,0.106826979,0.033456515,2017-12,2017-Q4,388700,0.0
12/31/2017,71912,32301,FL,Tallahassee,Leon,Tallahassee,2384,130900,0.0015302220000000001,0.019470405,0.04636291,0.041925071,-0.011263498,2006-10,2006-Q4,152000,-0.138815789
12/31/2017,96437,91505,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Burbank,2385,744700,0.002422937,0.007031778000000001,0.066447086,0.095720864,0.025186675,2017-12,2017-Q4,744700,0.0
12/31/2017,78907,48021,MI,Detroit,Macomb,Eastpointe,2386,78100,0.009043928,0.030343007999999998,0.118911175,0.128881321,-0.025674297999999998,2005-11,2005-Q4,122800,-0.364006515
12/31/2017,65694,19013,PA,Philadelphia,Delaware,Chester Township,2387,65800,0.004580153,0.00152207,-0.091160221,0.007458875,-0.002103126,2017-01,2017-Q1,73200,-0.101092896
12/31/2017,84655,60659,IL,Chicago,Cook,Chicago,2388,264000,-0.001135074,0.012269938999999999,-0.010123735,0.051889240999999996,-0.016818454,2006-04,2006-Q2,323900,-0.18493362100000002
12/31/2017,78523,47304,IN,Muncie,Delaware,Muncie,2389,117900,0.025217391000000002,0.051739518,0.06504065,0.031222855,0.003987694,2005-07,2005-Q3,119700,-0.015037594
12/31/2017,74490,37814,TN,Morristown,Hamblen,Morristown,2390,121700,0.00247117,0.009958505999999999,0.041060736,0.030156051,0.014579822,2017-12,2017-Q4,121700,0.0
12/31/2017,89748,72762,AR,Fayetteville,Washington,Springdale,2391,172400,0.003492433,0.015312131999999999,0.05961893099999999,0.051686969000000006,0.007177981,2017-12,2017-Q4,172400,0.0
12/31/2017,66260,20170,VA,Washington,Fairfax,Herndon,2392,450500,-0.00022192599999999998,-0.001551418,-0.00397966,0.028314767999999997,0.005442445,2006-02,2006-Q1,505600,-0.10897943
12/31/2017,73910,36526,AL,Daphne,Baldwin,Daphne,2393,179700,0.008417508,0.012394366,0.044160372,0.039859655,0.0017984070000000001,2006-12,2006-Q4,189300,-0.050713154
12/31/2017,77470,45150,OH,Cincinnati,Clermont,Milford,2394,172300,0.004664723,0.014125956,0.042347247000000005,0.042690991,0.012614563,2017-12,2017-Q4,172300,0.0
12/31/2017,82110,55109,MN,Minneapolis-St Paul,Ramsey,Maplewood,2395,216300,-0.0013850420000000002,-0.004143646,0.05615234400000001,0.083123108,0.006713897,2006-05,2006-Q2,227100,-0.047556142999999995
12/31/2017,72472,33169,FL,Miami-Fort Lauderdale,Miami-Dade,Miami Gardens,2396,236800,0.0042408820000000005,0.034512888,0.167077378,0.14947608,-0.005608515,2007-06,2007-Q2,258400,-0.08359133099999999
12/31/2017,78947,48071,MI,Detroit,Oakland,Madison Heights,2397,125100,0.004012841,0.020391516999999998,0.07197943400000001,0.131669165,0.006030626,2005-12,2005-Q4,141700,-0.117148906
12/31/2017,77506,45215,OH,Cincinnati,Hamilton,Wyoming,2398,135000,0.016566265,0.047323507,0.104746318,0.056627672999999996,0.009599021,2017-12,2017-Q4,135000,0.0
12/31/2017,82123,55122,MN,Minneapolis-St Paul,Dakota,Eagan,2399,241500,0.003740648,0.003323639,0.009615385,0.057275549,0.0055046669999999995,2006-05,2006-Q2,243700,-0.009027493000000001
12/31/2017,70390,29301,SC,Spartanburg,Spartanburg,Spartanburg,2400,121700,0.005785124,0.015859766,0.080817052,0.042996216,0.01286161,2017-12,2017-Q4,121700,0.0
12/31/2017,73171,34683,FL,Tampa,Pinellas,Palm Harbor,2401,264000,0.000378931,0.009560229,0.064945543,0.101378434,0.016884249,2006-05,2006-Q2,271100,-0.026189597999999998
12/31/2017,70801,30014,GA,Atlanta,Newton,Covington,2402,135000,0.005961251999999999,0.00896861,0.062992126,0.09901681,0.004323268,2017-12,2017-Q4,135000,0.0
12/31/2017,97065,92867,CA,Los Angeles-Long Beach-Anaheim,Orange,Orange,2403,696900,0.0034557240000000003,0.006644518,0.037825763,0.076794617,0.00651228,2006-05,2006-Q2,724300,-0.037829629
12/31/2017,96180,90620,CA,Los Angeles-Long Beach-Anaheim,Orange,Buena Park,2404,570600,0.004223865,0.010269122,0.065546218,0.088565975,0.007484513000000001,2007-02,2007-Q1,584700,-0.024114931000000003
12/31/2017,66783,21113,MD,Baltimore,Anne Arundel,Odenton,2405,297100,0.002023609,0.004734528,-0.004690117,0.024215748,-0.008568803,2006-06,2006-Q2,339600,-0.125147232
12/31/2017,99125,97211,OR,Portland,Multnomah,Portland,2406,469800,0.004704876,-0.004661017,0.004490058,0.10121737900000001,0.048095621,2017-03,2017-Q1,474700,-0.010322309
12/31/2017,69686,28052,NC,Charlotte,Gaston,Gastonia,2407,84700,-0.011668611,-0.004700353,0.111548556,0.053079437,0.00970779,2017-10,2017-Q4,86100,-0.016260163
12/31/2017,74176,37110,TN,McMinnville,Warren,Mc Minnville,2408,89500,0.0,-0.01323043,0.124371859,0.055554025,0.02937786,2017-07,2017-Q3,91900,-0.026115343
12/31/2017,96947,92612,CA,Los Angeles-Long Beach-Anaheim,Orange,Irvine,2409,675200,0.010627151999999999,0.019015998,0.028014616000000003,0.075556923,0.010754873,2017-12,2017-Q4,675200,0.0
12/31/2017,76955,44039,OH,Cleveland,Lorain,North Ridgeville,2410,170500,0.0023515579999999997,0.020347098,0.070307596,0.039168699999999994,0.0059371580000000005,2017-12,2017-Q4,170500,0.0
12/31/2017,73172,34684,FL,Tampa,Pinellas,Palm Harbor,2411,188000,0.00373732,0.013477089,0.07061503400000001,0.092311006,0.007248905,2006-07,2006-Q3,209800,-0.10390848400000001
12/31/2017,94763,85048,AZ,Phoenix,Maricopa,Phoenix,2412,329600,0.001519295,0.011353176000000001,0.041719343,0.05093783,-0.0027197909999999996,2006-02,2006-Q1,394300,-0.16408825800000001
12/31/2017,61781,10305,NY,New York,Richmond,New York,2413,499000,0.008896078,0.024220033,0.154024052,0.07125558,0.019888886,2017-12,2017-Q4,499000,0.0
12/31/2017,91887,77377,TX,Houston,Harris,Tomball,2414,251500,0.006402561,0.012072435,0.041407867,0.061854537,0.024154202000000003,2017-12,2017-Q4,251500,0.0
12/31/2017,70734,29841,SC,Augusta,Aiken,North Augusta,2415,113900,0.0035242290000000003,0.004409171,0.075542965,0.039816792000000004,,2017-12,2017-Q4,113900,0.0
12/31/2017,94943,85367,AZ,Yuma,Yuma,Yuma,2416,181700,-0.001648352,0.0027593820000000003,0.015083798999999998,0.023343925,-0.016136787,2006-07,2006-Q3,243500,-0.253798768
12/31/2017,59003,3038,NH,Boston,Rockingham,Derry,2417,268100,0.007894736999999999,0.028779739,0.08367017,0.070843424,0.012192978,2017-12,2017-Q4,268100,0.0
12/31/2017,65725,19047,PA,Philadelphia,Bucks,Middletown Township,2418,330200,-0.000605327,-0.003921569000000001,0.02039555,0.021832647,-0.000392851,2007-02,2007-Q1,343100,-0.037598368
12/31/2017,77412,45036,OH,Cincinnati,Warren,Lebanon,2419,210100,0.001907487,0.009125840999999999,0.07030056,0.051176092,0.015076441999999999,2017-12,2017-Q4,210100,0.0
12/31/2017,88826,70817,LA,Baton Rouge,East Baton Rouge,Baton Rouge,2420,238900,0.007591733000000001,0.024442539,0.066517857,0.043378312999999995,0.029921253,2017-12,2017-Q4,238900,0.0
12/31/2017,93216,80027,CO,Boulder,Boulder,Louisville,2421,550600,0.000363372,0.004744526,0.029736301,0.081812762,0.051730469,2017-12,2017-Q4,550600,0.0
12/31/2017,79301,48640,MI,Midland,Midland,Midland,2422,127600,0.010292953,0.019984013000000002,0.012698413,0.016283423999999998,-0.00628208,2005-09,2005-Q3,150800,-0.153846154
12/31/2017,73032,34208,FL,North Port-Sarasota-Bradenton,Manatee,Bradenton,2423,170500,0.004122497,0.019736842,0.074354127,0.134799765,0.005126994,2005-12,2005-Q4,195800,-0.12921348300000002
12/31/2017,72053,32541,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,Destin,2424,332200,-0.0027018909999999997,0.005143722,0.024676126,0.057068867999999995,-0.008553907,2006-01,2006-Q1,467700,-0.28971563
12/31/2017,69412,27560,NC,Raleigh,Wake,Morrisville,2425,298700,0.002012747,0.013917176000000002,0.071377331,0.060767213,0.020642446000000002,2017-12,2017-Q4,298700,0.0
12/31/2017,80330,50401,IA,Mason City,Cerro Gordo,Mason City,2426,97300,0.004127967,0.022058823999999998,0.034006376,0.024046835,0.050059361,2009-09,2009-Q3,103700,-0.06171649
12/31/2017,97091,93012,CA,Ventura,Ventura,Camarillo,2427,580500,0.005891527,0.022007042,0.042939274000000006,0.071135151,0.008459915,2006-05,2006-Q2,632200,-0.081777918
12/31/2017,95077,85741,AZ,Tucson,Pima,Tucson,2428,185300,0.011462881999999999,0.039259675,0.07233796299999999,0.071164105,-0.007555424,2006-06,2006-Q2,218000,-0.15
12/31/2017,70959,30213,GA,Atlanta,Fulton,Fairburn,2429,150600,0.001996008,0.0053404540000000006,0.015509103,0.108944285,-0.009986599,2006-06,2006-Q2,179600,-0.161469933
12/31/2017,96494,91750,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,La Verne,2430,642400,0.007686275,0.016616553,0.048645119,0.082440565,0.015079805,2017-12,2017-Q4,642400,0.0
12/31/2017,72896,33903,FL,Fort Myers,Lee,North Fort Myers,2431,150000,0.009421265,0.015572106,0.049685094000000006,0.13855768599999999,0.002981652,2006-06,2006-Q2,200200,-0.250749251
12/31/2017,70931,30161,GA,Rome,Floyd,Rome,2432,123100,-0.00645682,0.010673235,0.069504778,0.047948208,-0.00612483,2007-11,2007-Q4,131200,-0.061737805
12/31/2017,89683,72653,AR,Mountain Home,Baxter,Mountain Home,2433,125700,0.0,0.003192338,0.08831168800000001,0.025740566,0.001848407,2006-09,2006-Q3,130400,-0.036042945
12/31/2017,72446,33143,FL,Miami-Fort Lauderdale,Miami-Dade,Glenvar Heights,2434,458300,-0.007364089,-0.007793895,0.0028446390000000004,0.086350871,-0.001019786,2007-02,2007-Q1,503900,-0.090494146
12/31/2017,99490,98002,WA,Seattle,King,Auburn,2435,300200,0.001000333,0.012820513,0.10367647099999999,0.129081984,0.013664802,2017-12,2017-Q4,300200,0.0
12/31/2017,96049,90068,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2436,1473900,0.012433027,0.04777138,0.072707424,0.09748742099999999,0.031031225,2017-12,2017-Q4,1473900,0.0
12/31/2017,80084,50023,IA,Des Moines,Polk,Ankeny,2437,223700,0.003589053,0.014972777,0.020063839,0.048063582,0.02562032,2017-04,2017-Q2,226000,-0.010176991
12/31/2017,77658,45417,OH,Dayton,Montgomery,Dayton,2438,47600,0.010615711000000002,0.03030303,0.055432373,0.032833667000000004,,2017-12,2017-Q4,47600,0.0
12/31/2017,58917,2816,RI,Providence,Kent,Coventry,2439,245800,0.009860312,0.034511785,0.08568904599999999,0.049228322000000005,-0.003236979,2005-09,2005-Q3,276500,-0.111030741
12/31/2017,80293,50322,IA,Des Moines,Polk,Urbandale,2440,190200,0.005285412,0.020933977,0.026443605,0.040707326,0.015676983999999998,2017-12,2017-Q4,190200,0.0
12/31/2017,71060,30342,GA,Atlanta,Fulton,Sandy Springs,2441,594200,-0.004523371,-0.004523371,0.035913529,0.077561008,0.023638315,2017-10,2017-Q4,599300,-0.008509928
12/31/2017,97741,94534,CA,Vallejo,Solano,Fairfield,2442,510100,0.014720509,0.029672992000000002,0.067378113,0.11089650699999999,-0.0008002310000000001,2006-04,2006-Q2,605800,-0.157972928
12/31/2017,67820,23832,VA,Richmond,Chesterfield,Chesterfield,2443,218500,-0.003647971,0.000457875,0.038004751,0.04480409,0.000504831,2007-09,2007-Q3,220200,-0.007720254
12/31/2017,81288,53208,WI,Milwaukee,Milwaukee,Milwaukee,2444,123400,0.001623377,0.031772575,0.01147541,0.041701851,-0.010183556,2006-03,2006-Q1,140300,-0.120456165
12/31/2017,76582,43214,OH,Columbus,Franklin,Columbus,2445,280600,0.006095375,0.017403916000000002,0.080893683,0.07827959400000001,0.036321762,2017-12,2017-Q4,280600,0.0
12/31/2017,96013,90032,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2446,533400,0.015033302,0.04403993,0.152300713,0.133075794,0.019089273,2017-12,2017-Q4,533400,0.0
12/31/2017,78730,47711,IN,Evansville,Vanderburgh,Evansville,2447,98400,0.00203666,0.015479876000000002,0.064935065,0.025404159,0.0036282759999999997,2017-12,2017-Q4,98400,0.0
12/31/2017,63411,14086,NY,Buffalo,Erie,Lancaster,2448,216700,0.005102041,0.020244821,0.104485219,0.05298138,0.03242339,2017-12,2017-Q4,216700,0.0
12/31/2017,88046,68521,NE,Lincoln,Lancaster,Lincoln,2449,167200,0.005411906,0.015795869,0.080103359,0.046517294,0.022840803,2017-12,2017-Q4,167200,0.0
12/31/2017,62069,11357,NY,New York,Queens,New York,2450,836600,-0.0027416859999999997,0.009654839,0.09890976,0.074095034,0.024180321,2017-11,2017-Q4,838900,-0.0027416859999999997
12/31/2017,67656,23321,VA,Virginia Beach,Chesapeake City,Chesapeake,2451,244800,0.004513746,0.005751849,-0.0008163269999999999,0.018920427,-0.008009721,2006-09,2006-Q3,267200,-0.083832335
12/31/2017,72826,33801,FL,Lakeland,Polk,Lakeland,2452,116800,0.011255411000000002,0.045658013,0.195496418,0.141745399,-0.008102895,2007-02,2007-Q1,137100,-0.148067104
12/31/2017,73085,34287,FL,North Port-Sarasota-Bradenton,Sarasota,North Port,2453,155500,0.007124352,0.021681997,0.046433378,0.136813699,0.007782842,2006-02,2006-Q1,201700,-0.22905304899999998
12/31/2017,99642,98229,WA,Bellingham,Whatcom,Bellingham,2454,386900,0.012032435,0.02707725,0.088938925,0.069422484,0.020416385,2017-12,2017-Q4,386900,0.0
12/31/2017,97505,94014,CA,San Francisco,San Mateo,Daly City,2455,874900,0.02136353,0.060484848,0.147560336,0.134849993,0.029748421,2017-12,2017-Q4,874900,0.0
12/31/2017,97216,93292,CA,Visalia,Tulare,Visalia,2456,218400,0.005988024000000001,0.018656716,0.056092842999999996,0.08462079900000001,-0.003238273,2006-05,2006-Q2,280100,-0.220278472
12/31/2017,89835,72956,AR,Fort Smith,Crawford,Van Buren,2457,110400,0.002724796,0.006381039,0.00729927,0.011820953,0.009138683,2017-06,2017-Q2,112800,-0.021276596000000002
12/31/2017,91867,77354,TX,Houston,Montgomery,The Woodlands,2458,292900,0.007567939,0.024842547000000003,0.05587599099999999,0.063197932,0.036478154,2017-12,2017-Q4,292900,0.0
12/31/2017,77919,46033,IN,Indianapolis,Hamilton,Carmel,2459,317700,0.004743833,0.030155642000000003,0.068617558,0.042427457,0.011490334,2017-12,2017-Q4,317700,0.0
12/31/2017,72898,33905,FL,Fort Myers,Lee,Fort Myers,2460,152500,0.009265387,0.025554808,0.061977715999999995,0.154976606,-0.0046026209999999994,2006-06,2006-Q2,209900,-0.273463554
12/31/2017,77326,44805,OH,Ashland,Ashland,Ashland,2461,132200,-0.003767898,-0.000755858,0.093465674,0.057628617,0.007649600000000001,2017-10,2017-Q4,132800,-0.004518072
12/31/2017,92634,78723,TX,Austin,Travis,Austin,2462,359200,0.009839753,0.029226361,0.13527180800000002,0.121788634,0.068487718,2017-12,2017-Q4,359200,0.0
12/31/2017,67012,21742,MD,Hagerstown,Washington,Hagerstown,2463,191500,-0.000521921,0.0015690379999999998,0.055096419,0.031867704,-0.022118284,2006-05,2006-Q2,265400,-0.278447626
12/31/2017,80532,50701,IA,Waterloo,Black Hawk,Waterloo,2464,115400,0.001736111,0.008741259,0.047186933,0.0078051330000000006,0.006091775,2016-05,2016-Q2,118400,-0.025337837999999998
12/31/2017,97728,94520,CA,San Francisco,Contra Costa,Concord,2465,460100,0.009212547,0.015897549,0.079793476,0.155457066,0.011348981000000001,2006-07,2006-Q3,504900,-0.08873044199999999
12/31/2017,81650,54401,WI,Wausau,Marathon,Wausau,2466,135300,0.001480385,0.020361991,0.10089503699999999,0.040012602,0.013260962,2017-06,2017-Q2,136100,-0.005878031
12/31/2017,79781,49505,MI,Grand Rapids,Kent,Grand Rapids,2467,146800,0.008934708000000001,0.024424285,0.084996305,0.10182221699999999,0.023827538,2017-12,2017-Q4,146800,0.0
12/31/2017,59370,4103,ME,Portland,Cumberland,Portland,2468,264500,0.010313216,0.04174872,0.12745098,0.050449136,0.017579062,2017-12,2017-Q4,264500,0.0
12/31/2017,90782,75230,TX,Dallas-Fort Worth,Dallas,Dallas,2469,667900,-0.007872846,0.001499475,-0.025248102999999997,0.08794718800000001,,2017-01,2017-Q1,686200,-0.02666861
12/31/2017,77973,46123,IN,Indianapolis,Hendricks,Avon,2470,178900,0.0061867269999999995,0.027570362,0.04497663599999999,0.026068426000000002,0.011354373000000001,2017-02,2017-Q1,183700,-0.026129559
12/31/2017,75339,39532,MS,Gulfport,Harrison,Biloxi,2471,146100,0.023109243999999998,0.039118065,0.038379531,0.008999061,-0.024536005,2005-04,2005-Q2,195700,-0.253449157
12/31/2017,67604,23229,VA,Richmond,Henrico,Henrico,2472,283000,0.00747597,0.017619561000000002,0.043895242,0.038491221,0.006859628,2017-12,2017-Q4,283000,0.0
12/31/2017,99567,98107,WA,Seattle,King,Seattle,2473,747200,0.011096076000000002,0.037921934,0.152730639,0.129638249,0.047741608,2017-12,2017-Q4,747200,0.0
12/31/2017,79248,48507,MI,Flint,Genesee,Flint,2474,62600,0.0048154090000000005,0.021207177999999997,0.09440559400000001,0.115766075,-0.022751952000000002,2005-09,2005-Q3,89900,-0.303670745
12/31/2017,74209,37160,TN,Shelbyville,Bedford,Shelbyville,2475,142600,0.0014044939999999998,0.006351447,0.12195122,0.112978077,0.034379387000000004,2017-12,2017-Q4,142600,0.0
12/31/2017,78037,46222,IN,Indianapolis,Marion,Indianapolis,2476,54600,0.036053131,0.081188119,0.207964602,0.03577502,,2010-07,2010-Q3,58300,-0.063464837
12/31/2017,100025,98926,WA,Ellensburg,Kittitas,Ellensburg,2477,251600,0.012474849,0.028618152,0.152542373,0.073965317,0.017898818,2017-12,2017-Q4,251600,0.0
12/31/2017,77441,45103,OH,Cincinnati,Clermont,Batavia,2478,164000,0.004286589,0.015479876000000002,0.056701031,0.044369027000000005,0.012529135,2017-12,2017-Q4,164000,0.0
12/31/2017,63505,14304,NY,Buffalo,Niagara,Niagara Falls,2479,104700,0.0019138760000000001,0.02848723,0.1430131,0.052670209,0.027016051,2017-12,2017-Q4,104700,0.0
12/31/2017,96325,91206,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Glendale,2480,814500,-0.000736106,0.002214839,0.07340537700000001,0.07908082,0.024627995,2017-10,2017-Q4,816200,-0.0020828229999999997
12/31/2017,65808,19141,PA,Philadelphia,Philadelphia,Philadelphia,2481,120500,-0.002483444,-0.004132231,0.011754828,0.046291584000000004,0.027353541000000002,2017-09,2017-Q3,121000,-0.004132231
